#chrom	start	end	name	score	strand	size	num_data	min	max	mean	median
chr7	93598254	93599254	ENST00000426193.6_1	0	+	1000	1000	-3.81	3.11	-0.02	0.01
chr3	14989431	14990431	ENST00000426200.1_1	0	-	1000	1000	-4.27	4.05	0.39	0.27
chr19	54704093	54705093	ENST00000426213.1_1	0	-	1000	1000	-7.40	9.00	-0.07	-0.10
chr3	16738494	16739494	ENST00000426218.1_1	0	-	1000	1000	-3.33	0.36	0.11	0.31
chr4	118281296	118282296	ENST00000426240.5_1	0	+	1000	1000	-3.71	1.94	-0.04	0.08
chr12	72668187	72669187	ENST00000426250.3_1	0	-	1000	1000	-4.18	3.77	0.06	0.02
chr17	21477225	21478225	ENST00000426261.6_1	0	-	1000	1000	-5.12	0.69	-0.14	0.09
chr9	33166442	33167442	ENST00000426270.5_1	0	+	1000	1000	-3.60	4.94	0.57	0.33
chr1	120905496	120906496	ENST00000426275.1	0	+	1000	1000	-5.73	8.65	1.83	0.35
chr22	45559192	45560192	ENST00000426282.6_1	0	-	1000	1000	-6.56	3.74	-0.15	-0.10
chr10	36727045	36728045	ENST00000426283.5_1	0	+	1000	1000	-3.80	2.54	0.10	0.12
chr3	50297158	50298158	ENST00000426302.1_1	0	+	1000	1000	-4.62	4.79	0.14	0.07
chr1	16485262	16486262	ENST00000426353.1_1	0	+	1000	1000	-5.13	4.42	0.13	0.06
chr22	32555879	32556879	ENST00000426354.1_1	0	-	1000	1000	-2.58	0.56	0.02	0.25
chrX	123094892	123095892	ENST00000426367.1_1	0	-	1000	1000	-2.28	5.10	1.61	1.42
chr1	246188700	246189700	ENST00000426386.2_1	0	+	1000	1000	-4.33	3.40	-0.03	-0.01
chr1	63786803	63787803	ENST00000426393.5_1	0	-	1000	1000	-6.28	6.57	0.33	0.12
chr6	56708230	56709230	ENST00000426453.1_1	0	+	1000	1000	-5.54	4.16	0.36	0.22
chr3	193270471	193271471	ENST00000426459.1_1	0	+	1000	1000	-6.10	3.61	0.05	0.03
chr2	171627054	171628054	ENST00000426475.1_1	0	+	1000	1000	-5.77	3.22	-0.32	-0.18
chr22	18560086	18561086	ENST00000426483.1_1	0	-	1000	1000	-5.53	4.08	-0.18	-0.08
chr20	10199649	10200649	ENST00000426491.5_1	0	-	1000	1000	-4.82	4.56	0.90	0.66
chr2	23583066	23584066	ENST00000426527.1_1	0	-	1000	1000	-5.76	3.60	0.10	0.06
chrX	102139087	102140087	ENST00000426528.5_1	0	+	1000	1000	-6.42	2.07	-0.02	0.03
chr7	30633879	30634879	ENST00000426529.6_1	0	-	1000	1000	-6.29	8.24	0.36	0.09
chr1	143686659	143687659	ENST00000426533.2	0	+	1000	1000	-3.77	0.48	-0.17	0.18
chr21	29420224	29421224	ENST00000426534.2_1	0	+	1000	1000	-4.43	3.80	0.11	0.27
chr2	16190050	16191050	ENST00000426539.1_1	0	+	1000	1000	-4.61	6.70	0.62	0.32
chr2	86830639	86831639	ENST00000426549.1_1	0	+	1000	1000	-3.39	9.49	2.96	2.29
chr1	175889150	175890150	ENST00000426575.1_1	0	-	1000	1000	-3.33	2.85	-0.02	-0.00
chr21	45874670	45875670	ENST00000426578.1_1	0	-	1000	1000	-6.41	3.64	-0.64	-0.38
chr22	28393066	28394066	ENST00000426594.1_1	0	+	1000	1000	-5.15	2.29	-0.31	-0.21
chr21	26499283	26500283	ENST00000426609.1_1	0	+	1000	1000	-4.37	2.98	-0.03	-0.00
chr2	177042397	177043397	ENST00000426615.3_1	0	+	1000	1000	-4.84	7.97	0.49	0.16
chr3	193697900	193698900	ENST00000426616.1_1	0	+	1000	1000	-3.12	3.86	0.02	0.03
chr6	72130032	72131032	ENST00000426635.6_1	0	-	1000	1000	-5.53	4.51	0.22	0.11
chr3	10052302	10053302	ENST00000426698.1_1	0	-	1000	1000	-3.00	1.36	0.10	0.09
chrY	3904017	3905017	ENST00000426699.1_1	0	+	1000	1000	-3.40	0.33	0.06	0.28
chr3	23847884	23848884	ENST00000426702.1_1	0	-	1000	1000	-4.62	9.01	1.05	0.38
chr9	131305465	131306465	ENST00000426704.1_1	0	-	1000	1000	-4.79	2.57	-0.10	-0.07
chr2	3605647	3606647	ENST00000426725.1_1	0	+	1000	1000	-6.50	7.09	-0.23	-0.23
chr10	107943644	107944644	ENST00000426752.2_1	0	+	1000	1000	-4.68	2.96	-0.13	-0.08
chr9	5719744	5720744	ENST00000426764.1_1	0	-	1000	1000	-5.47	8.51	1.41	0.49
chr1	71412568	71413568	ENST00000426775.1_1	0	+	1000	1000	-3.36	3.09	-0.02	-0.02
chr10	54057175	54058175	ENST00000426785.2_1	0	-	1000	1000	-2.35	8.28	2.73	2.36
chr1	144521470	144522470	ENST00000426786.1	0	-	1000	1000	-4.49	3.81	0.21	0.12
chr7	79081927	79082927	ENST00000426835.5_1	0	+	1000	1000	-4.40	9.71	2.06	1.02
chr9	2045517	2046517	ENST00000426860.1_1	0	-	1000	1000	-5.37	3.87	0.27	0.18
chr1	95846063	95847063	ENST00000426881.6_1	0	-	1000	1000	-3.52	3.00	0.14	0.31
chr6	30294358	30295358	ENST00000426882.5_1	0	-	1000	1000	-4.41	4.82	0.67	0.50
chr1	174127914	174128914	ENST00000426899.5_1	0	-	1000	1000	-4.49	3.57	0.20	0.12
chr1	246485225	246486225	ENST00000426929.1_1	0	-	1000	1000	-3.92	2.86	-0.01	0.19
chr2	242912830	242913830	ENST00000426962.1_1	0	+	1000	1000	-4.46	0.52	0.01	0.19
chr2	177001150	177002150	ENST00000426965.1_1	0	-	1000	1000	-4.88	9.23	1.40	0.47
chr13	111551024	111552024	ENST00000426991.2_1	0	-	1000	1000	-4.66	2.60	-0.22	-0.11
chr1	71523507	71524507	ENST00000426999.1_1	0	+	1000	1000	-3.70	2.02	-0.05	-0.03
chr21	35576846	35577846	ENST00000427022.1_1	0	+	1000	1000	-5.49	3.38	-0.13	-0.07
chr10	80763064	80764064	ENST00000427035.1_1	0	-	1000	1000	-5.51	3.93	-0.04	0.03
chr9	102581677	102582677	ENST00000427039.1_1	0	-	1000	1000	-4.87	7.34	1.24	0.91
chr2	200472291	200473291	ENST00000427045.5_1	0	+	1000	1000	-2.98	2.65	0.12	0.10
chr1	29549682	29550682	ENST00000427046.1_1	0	+	1000	1000	-5.18	4.24	0.36	0.20
chr6	81152608	81153608	ENST00000427048.6_1	0	+	1000	1000	-2.97	2.23	-0.02	0.01
chr6	4135806	4136806	ENST00000427049.2_1	0	+	1000	1000	-6.50	2.97	-0.61	-0.38
chr2	186945572	186946572	ENST00000427108.5_1	0	-	1000	1000	-3.61	3.18	0.04	0.05
chr9	132094177	132095177	ENST00000427109.1_1	0	+	1000	1000	-5.65	3.73	-0.20	-0.09
chr12	9392106	9393106	ENST00000427111.4_1	0	+	1000	1000	-3.86	5.39	1.42	1.08
chr20	57090055	57091055	ENST00000427140.5_1	0	+	1000	1000	-4.82	3.90	-0.27	-0.15
chr9	10631703	10632703	ENST00000427161.1_1	0	-	1000	1000	-4.91	2.86	-0.05	-0.04
chr1	147766753	147767753	ENST00000427169.1_1	0	+	1000	1000	-2.97	1.18	0.08	0.08
chr6	33216845	33217845	ENST00000427196.1_1	0	+	1000	1000	-5.23	3.16	-0.48	-0.26
chr1	94057393	94058393	ENST00000427243.5_1	0	+	1000	1000	-8.23	9.39	0.53	0.07
chr9	98637243	98638243	ENST00000427259.1_1	0	-	1000	1000	-5.63	3.35	-0.40	-0.23
chr1	63789653	63790653	ENST00000427268.1_1	0	-	1000	1000	-6.12	6.48	1.33	1.01
chr2	186604703	186605703	ENST00000427269.2_1	0	-	1000	1000	-5.39	3.01	-0.12	-0.08
chr3	7601520	7602520	ENST00000427273.1_1	0	-	1000	1000	-4.54	2.43	-0.14	-0.06
chr6	14284876	14285876	ENST00000427276.1_1	0	-	1000	1000	-3.95	4.37	0.45	0.14
chr2	145275210	145276210	ENST00000427278.7_1	0	+	1000	1000	-1.86	5.89	2.11	1.81
chr1	59361899	59362899	ENST00000427292.1_1	0	-	1000	1000	-5.89	3.81	0.07	0.04
chr13	54706526	54707526	ENST00000427299.6_1	0	-	1000	1000	-2.84	3.49	0.14	0.12
chr10	97667160	97668160	ENST00000427300.1_1	0	-	1000	1000	-5.66	3.06	-0.43	-0.25
chr1	2563508	2564508	ENST00000427302.1_1	0	+	1000	1000	-4.57	4.01	-0.31	-0.20
chr20	43374395	43375395	ENST00000427303.1_1	0	-	1000	1000	-4.07	9.31	1.04	0.21
chr5	111496062	111497062	ENST00000427306.2_1	0	+	1000	1000	-10.32	3.78	-0.42	-0.30
chr1	7428504	7429504	ENST00000427317.1_1	0	+	1000	1000	-4.66	3.15	-0.18	-0.08
chr20	48788582	48789582	ENST00000427333.5_1	0	+	1000	1000	-3.94	1.74	0.03	0.05
chr1	160903643	160904643	ENST00000427339.1_1	0	-	1000	1000	-3.07	1.05	0.04	0.11
chrX	130964132	130965132	ENST00000427391.1_1	0	-	1000	1000	-6.78	3.69	0.21	0.15
chr7	142983301	142984301	ENST00000427392.1_1	0	-	1000	1000	-6.82	4.93	0.35	0.14
chr6	147525241	147526241	ENST00000427394.5_1	0	-	1000	1000	-4.93	8.64	0.95	0.34
chr2	58747389	58748389	ENST00000427421.5_1	0	+	1000	1000	-3.14	5.78	1.23	0.73
chr21	35302965	35303965	ENST00000427447.5_1	0	+	1000	1000	-2.02	2.36	0.01	0.08
chr10	75140692	75141692	ENST00000427492.1_1	0	+	1000	1000	-3.90	2.77	0.15	0.07
chr6	86387410	86388410	ENST00000427501.5_1	0	-	1000	1000	-5.08	3.19	-0.39	-0.22
chr9	66456811	66457811	ENST00000427509.5_1	0	+	1000	1000	-4.09	0.14	-0.09	0.12
chr1	222762692	222763692	ENST00000427540.1_1	0	+	1000	1000	-6.79	3.36	-0.41	-0.18
chrX	24167255	24168255	ENST00000427551.1_1	0	-	1000	1000	-3.63	4.81	1.31	1.17
chr12	40961029	40962029	ENST00000427572.2_1	0	+	1000	1000	-3.96	4.22	0.14	0.13
chr2	67267179	67268179	ENST00000427579.1_1	0	+	1000	1000	-3.65	3.44	0.08	0.03
chr5	72509263	72510263	ENST00000427584.2_1	0	+	1000	1000	-4.03	3.78	0.32	0.21
chr20	43367131	43368131	ENST00000427598.5_1	0	-	1000	1000	-3.25	2.57	0.13	0.12
chr2	235821528	235822528	ENST00000427619.5_1	0	-	1000	1000	-3.78	1.07	0.05	0.44
chr10	6244220	6245220	ENST00000427630.1_1	0	-	1000	1000	-4.50	4.58	0.18	0.09
chr1	93780563	93781563	ENST00000427669.5_1	0	-	1000	1000	-3.34	0.25	0.08	0.14
chrX	149009390	149010390	ENST00000427671.1_1	0	-	1000	1000	-4.68	1.97	-0.27	-0.19
chr13	91783164	91784164	ENST00000427717.1_1	0	-	1000	1000	-3.44	2.57	0.14	0.09
chr9	3667635	3668635	ENST00000427722.2_1	0	+	1000	1000	-4.18	2.88	-0.04	-0.02
chr1	148247605	148248605	ENST00000427732.1	0	-	1000	1000	-5.60	1.23	-0.18	-0.10
chr9	93727179	93728179	ENST00000427745.1_1	0	-	1000	1000	-5.45	1.95	-0.27	-0.19
chr9	132263932	132264932	ENST00000427778.1_2	0	+	1000	1000	-5.82	2.44	-0.09	0.10
chr20	57090055	57091055	ENST00000427794.1_1	0	+	1000	1000	-4.82	3.90	-0.27	-0.15
chr1	24104280	24105280	ENST00000427796.5_1	0	-	1000	1000	-7.30	8.92	0.83	0.19
chr1	28972104	28973104	ENST00000427804.1_1	0	+	1000	1000	-3.84	2.32	0.02	0.21
chr22	24890486	24891486	ENST00000427813.6_1	0	-	1000	1000	-6.21	6.10	-0.05	-0.11
chr1	15735433	15736433	ENST00000427824.1_1	0	-	1000	1000	-4.99	4.15	0.11	0.07
chr1	200442631	200443631	ENST00000427825.1_1	0	+	1000	1000	-5.47	8.99	1.28	0.37
chr2	285722	286722	ENST00000427831.1_1	0	+	1000	1000	-5.35	8.51	0.45	-0.00
chr10	97849472	97850472	ENST00000427846.1_1	0	-	1000	1000	-5.90	3.82	-0.17	-0.11
chr6	126065674	126066674	ENST00000427852.6_1	0	-	1000	1000	-3.84	4.15	0.28	0.17
chr9	74871753	74872753	ENST00000427901.1_1	0	+	1000	1000	-3.86	2.40	-0.13	-0.08
chr21	34221733	34222733	ENST00000427911.1_1	0	-	1000	1000	-4.81	6.74	2.06	1.72
chr17	41375984	41376984	ENST00000427995.1	0	-	1000	1000	-4.91	3.44	-0.16	-0.09
chr20	47894679	47895679	ENST00000428008.5_1	0	+	1000	1000	-6.93	5.31	-0.06	-0.03
chr12	122240351	122241351	ENST00000428029.6_1	0	-	1000	1000	-3.65	9.19	2.96	2.51
chr1	167164217	167165217	ENST00000428030.5_1	0	-	1000	924	-3.12	2.85	0.06	0.06
chr1	147752263	147753263	ENST00000428035.1_1	0	-	1000	1000	-4.39	1.21	-0.12	0.03
chr2	28958597	28959597	ENST00000428036.5_1	0	-	1000	1000	-4.61	3.66	0.16	0.10
chr6	139014957	139015957	ENST00000428044.5_1	0	+	1000	1000	-5.64	4.40	-0.12	-0.08
chr11	2021996	2022996	ENST00000428066.5_1	0	-	1000	1000	-5.72	2.73	-0.80	-0.59
chr22	17601976	17602976	ENST00000428078.4_1	0	+	1000	1000	-7.05	4.42	0.14	0.08
chr2	181844495	181845495	ENST00000428080.1_1	0	-	1000	1000	-3.78	4.28	0.36	0.29
chr7	20179574	20180574	ENST00000428100.1_1	0	-	1000	1000	-3.36	3.50	0.02	0.00
chr22	20657130	20658130	ENST00000428139.1	0	-	1000	0	NA	NA	NA	NA
chr17	16884219	16885219	ENST00000428142.1_1	0	-	1000	1000	-6.49	2.18	-0.22	-0.14
chr1	38512567	38513567	ENST00000428151.1_1	0	+	1000	1000	-4.41	4.67	0.40	0.23
chr2	171551380	171552380	ENST00000428156.1_1	0	-	1000	1000	-3.25	4.69	0.87	0.64
chr10	91410192	91411192	ENST00000428166.1_1	0	-	1000	1000	-3.58	2.67	0.06	0.21
chr10	131499310	131500310	ENST00000428178.2_1	0	-	1000	1000	-6.95	2.96	-0.50	-0.29
chr20	47662212	47663212	ENST00000428190.1_1	0	-	1000	1000	-4.88	5.76	0.25	0.21
chr2	198166788	198167788	ENST00000428191.1_1	0	-	1000	1000	-4.96	2.97	-0.03	0.01
chr22	32978728	32979728	ENST00000428201.1_1	0	+	1000	1000	-4.77	3.21	-0.10	-0.01
chr12	112280206	112281206	ENST00000428207.4_1	0	-	1000	1000	-3.32	3.92	0.35	0.19
chrX	118424975	118425975	ENST00000428222.1_1	0	+	1000	1000	-3.25	2.59	0.09	0.09
chr20	25604274	25605274	ENST00000428254.5_1	0	+	1000	1000	-7.37	7.89	-0.23	-0.28
chrX	30851866	30852866	ENST00000428263.1_1	0	+	1000	1000	-3.49	4.93	0.40	0.22
chr10	131566609	131567609	ENST00000428273.1_1	0	+	1000	1000	-5.68	3.85	-0.34	-0.22
chr2	16245281	16246281	ENST00000428280.1_1	0	-	1000	1000	-5.22	3.85	0.17	0.01
chr2	188418331	188419331	ENST00000428329.1_1	0	+	1000	1000	-4.76	3.89	0.29	0.19
chr2	1155610	1156610	ENST00000428335.1_1	0	-	1000	1000	-3.37	1.33	-0.18	-0.10
chr2	24397165	24398165	ENST00000428344.1_1	0	-	1000	1000	-4.43	1.88	-0.20	-0.08
chr17	19106639	19107639	ENST00000428348.6_1	0	+	1000	1000	-6.31	1.52	-0.19	-0.09
chr1	186146257	186147257	ENST00000428391.1_1	0	-	1000	1000	-2.96	2.53	-0.06	0.03
chr1	113498583	113499583	ENST00000428411.5_1	0	+	1000	1000	-5.22	3.71	0.12	0.06
chr22	23775215	23776215	ENST00000428415.1_1	0	+	1000	1000	-3.41	1.67	0.03	0.28
chr13	32605334	32606334	ENST00000428419.1_1	0	-	1000	1000	-5.04	8.85	1.52	0.90
chr7	121943178	121944178	ENST00000428449.5_1	0	+	1000	1000	-5.17	9.76	2.44	1.38
chr2	240322924	240323924	ENST00000428471.1_1	0	+	1000	1000	-4.71	3.80	-0.17	-0.13
chr2	216542248	216543248	ENST00000428487.1_1	0	+	1000	1000	-5.43	3.25	0.22	0.20
chr3	186383013	186384013	ENST00000428501.5_1	0	-	1000	1000	-5.68	5.05	0.31	0.09
chr1	149591262	149592262	ENST00000428508.1	0	-	1000	1000	-3.88	3.90	0.19	0.13
chr3	176585141	176586141	ENST00000428516.1_1	0	-	1000	1000	-3.01	0.14	0.03	0.14
chr7	11236435	11237435	ENST00000428533.5_1	0	+	1000	1000	-4.20	0.23	0.04	0.20
chr2	178128375	178129375	ENST00000428541.1_1	0	+	1000	1000	-5.61	4.45	0.10	0.06
chr7	66119054	66120054	ENST00000428557.1_1	0	+	1000	1000	-5.07	3.08	-0.13	-0.04
chr1	202572528	202573528	ENST00000428573.1_1	0	+	1000	1000	-5.60	3.65	-0.26	-0.17
chr22	28387958	28388958	ENST00000428584.5_1	0	+	1000	1000	-5.55	8.98	0.25	-0.04
chr2	66918067	66919067	ENST00000428590.5_1	0	+	1000	1000	-2.27	6.78	2.05	1.83
chr2	25194495	25195495	ENST00000428614.1_1	0	+	1000	1000	-5.33	6.87	0.45	0.13
chr1	156682466	156683466	ENST00000428641.1_1	0	-	1000	1000	-5.61	3.66	0.03	0.20
chr9	131425357	131426357	ENST00000428643.1_1	0	-	1000	1000	-2.74	1.42	-0.01	0.20
chr2	66609865	66610865	ENST00000428647.1_1	0	+	1000	1000	-3.75	4.76	0.36	0.21
chr2	156880588	156881588	ENST00000428651.1_2	0	-	1000	1000	-3.44	2.36	0.04	0.03
chr7	8009032	8010032	ENST00000428660.1_1	0	-	1000	1000	-3.35	6.92	1.03	0.76
chr21	37817638	37818638	ENST00000428667.1_1	0	+	1000	1000	-3.31	1.70	0.10	0.04
chr1	232295403	232296403	ENST00000428673.1_1	0	+	1000	1000	-4.21	2.83	-0.19	-0.13
chr3	14185763	14186763	ENST00000428681.3_1	0	+	1000	1000	-4.65	3.82	0.03	0.03
chr1	247404660	247405660	ENST00000428687.1_1	0	-	1000	1000	-3.64	1.48	0.07	-0.01
chr21	19165260	19166260	ENST00000428689.5_1	0	+	1000	1000	-4.43	9.08	1.27	0.58
chr13	77655257	77656257	ENST00000428716.2_1	0	-	1000	1000	-6.82	9.87	2.37	0.73
chr1	68961879	68962879	ENST00000428732.1_1	0	+	1000	1000	-6.49	7.46	-0.13	-0.20
chr10	71334223	71335223	ENST00000428753.1_1	0	+	1000	1000	-6.81	4.55	-0.06	-0.02
chr13	71588733	71589733	ENST00000428761.1_1	0	+	1000	1000	-3.16	1.15	0.05	0.24
chr10	114647995	114648995	ENST00000428766.2_1	0	+	1000	1000	-5.10	5.47	0.35	0.16
chr1	145951873	145952873	ENST00000428782.2	0	+	1000	1000	-3.84	0.73	0.07	0.36
chr21	15399264	15400264	ENST00000428809.5_1	0	+	1000	1000	-3.58	0.51	0.01	0.23
chr10	134232010	134233010	ENST00000428814.1_1	0	+	1000	1000	-5.06	4.50	-0.25	-0.15
chr22	28314988	28315988	ENST00000428818.5_2	0	+	1000	1000	-5.51	5.75	0.04	-0.02
chr6	86387951	86388951	ENST00000428833.5_1	0	-	1000	1000	-10.83	3.64	-0.23	-0.16
chr22	37945526	37946526	ENST00000428838.1_1	0	+	1000	1000	-6.99	3.64	0.07	0.00
chr10	11071324	11072324	ENST00000428853.2	0	+	1000	1000	-3.65	3.48	0.07	0.04
chr2	135675728	135676728	ENST00000428857.1_1	0	-	1000	1000	-5.38	9.20	1.01	0.23
chr22	28314988	28315988	ENST00000428858.1_1	0	+	1000	1000	-5.51	5.75	0.04	-0.02
chr2	166702207	166703207	ENST00000428888.1_1	0	-	1000	1000	-3.05	4.10	0.32	0.28
chr1	240753548	240754548	ENST00000428891.1_1	0	-	1000	1000	-3.85	2.52	-0.10	-0.00
chr21	35552510	35553510	ENST00000428914.2_1	0	+	1000	1000	-4.69	3.90	0.46	0.26
chr1	1355046	1356046	ENST00000428932.1_1	0	+	1000	1000	-7.02	5.39	-0.44	-0.28
chr7	27138290	27139290	ENST00000428939.3_1	0	+	1000	1000	-4.22	8.33	1.68	0.98
chr10	88281217	88282217	ENST00000428940.2_1	0	+	1000	1000	-6.43	4.93	0.69	0.40
chr1	15929607	15930607	ENST00000428945.1_1	0	-	1000	1000	-6.18	3.04	-0.26	-0.11
chr9	35645729	35646729	ENST00000428948.1_1	0	+	1000	1000	-3.59	3.02	-0.05	-0.05
chr7	11232487	11233487	ENST00000428967.5_1	0	+	1000	1000	-3.54	0.34	0.01	0.28
chr2	192786806	192787806	ENST00000428980.6_1	0	+	1000	1000	-9.10	2.91	-0.02	0.14
chr7	47661205	47662205	ENST00000429010.1_1	0	+	1000	1000	-4.10	1.26	-0.02	0.13
chr6	53658564	53659564	ENST00000429053.1_1	0	-	1000	1000	-5.22	3.88	-0.05	-0.06
chr6	8783064	8784064	ENST00000429060.1_1	0	+	1000	1000	-4.22	2.38	-0.12	-0.04
chr3	10052302	10053302	ENST00000429065.2_1	0	-	1000	1000	-3.00	1.36	0.10	0.09
chr7	131012038	131013038	ENST00000429067.5_1	0	-	1000	1000	-5.47	4.40	0.42	0.18
chr1	106565334	106566334	ENST00000429080.1_1	0	-	1000	1000	-4.05	3.74	-0.03	-0.04
chr2	58654973	58655973	ENST00000429095.5_1	0	+	1000	1000	-7.11	4.51	0.59	0.41
chr10	51732024	51733024	ENST00000429104.1_1	0	+	1000	1000	-3.11	1.30	0.14	0.16
chr1	41840841	41841841	ENST00000429109.1_1	0	-	1000	1000	-4.57	4.09	0.64	0.36
chr1	143239914	143240914	ENST00000429121.1	0	-	1000	1000	-2.52	0.64	0.09	0.06
chrX	73511918	73512918	ENST00000429124.5_1	0	-	1000	1000	-4.16	3.18	0.08	0.04
chr7	124569452	124570452	ENST00000429134.5_1	0	+	1000	1000	-6.17	3.50	-0.41	-0.24
chr6	89130635	89131635	ENST00000429137.1_1	0	-	1000	1000	-2.92	1.48	0.09	0.15
chr9	127420217	127421217	ENST00000429139.1_1	0	+	1000	1000	-2.56	6.34	2.36	2.04
chr1	209601665	209602665	ENST00000429156.5_1	0	+	1000	1000	-4.57	5.09	0.16	0.05
chr20	33872173	33873173	ENST00000429167.1_1	0	+	1000	1000	-6.48	8.92	0.49	0.06
chr2	171627054	171628054	ENST00000429172.5_1	0	+	1000	1000	-5.77	3.22	-0.32	-0.18
chr1	206137285	206138285	ENST00000429210.1	0	-	1000	1000	-6.29	4.73	0.85	0.61
chr10	38146177	38147177	ENST00000429214.1_1	0	+	1000	1000	-6.03	3.24	-0.29	-0.18
chr9	139440118	139441118	ENST00000429224.1_1	0	+	1000	1000	-5.05	5.75	0.30	0.15
chr7	156798502	156799502	ENST00000429228.1_1	0	+	1000	1000	-7.81	9.31	0.62	-0.16
chr7	100942394	100943394	ENST00000429254.1_1	0	+	1000	1000	-4.79	0.56	0.00	0.27
chr11	70491771	70492771	ENST00000429268.1_1	0	+	1000	1000	-5.92	2.57	-0.33	-0.20
chr7	143104408	143105408	ENST00000429289.5_1	0	+	1000	1000	-7.00	8.09	0.23	0.05
chr1	35315796	35316796	ENST00000429293.1_1	0	+	1000	1000	-4.57	3.12	0.03	0.04
chr6	2998919	2999919	ENST00000429319.1_1	0	-	1000	1000	-5.46	2.08	-0.32	-0.18
chr1	47644516	47645516	ENST00000429328.2_1	0	+	1000	1000	-4.71	3.70	-0.24	-0.18
chr21	27750372	27751372	ENST00000429340.1_1	0	+	1000	1000	-7.43	3.21	0.06	0.08
chr2	219826125	219827125	ENST00000429343.1_1	0	-	1000	1000	-8.27	6.15	0.90	0.63
chr22	30475746	30476746	ENST00000429350.5_1	0	-	1000	1000	-6.64	3.22	-0.35	-0.20
chr7	56605330	56606330	ENST00000429367.1_1	0	-	1000	1000	-3.56	0.24	-0.04	0.19
chr7	79081694	79082694	ENST00000429408.5_1	0	+	1000	1000	-4.40	9.71	1.87	0.73
chr1	201706150	201707150	ENST00000429443.1_1	0	-	1000	1000	-3.96	4.23	0.12	0.07
chr6	80129481	80130481	ENST00000429444.1_1	0	+	1000	1000	-4.46	5.50	0.21	0.09
chr2	242912066	242913066	ENST00000429456.1_1	0	+	1000	1000	-4.56	1.46	-0.08	0.17
chr2	105050318	105051318	ENST00000429464.1_1	0	+	1000	1000	-3.33	7.16	2.05	1.26
chr1	6296803	6297803	ENST00000429480.2_1	0	+	1000	1000	-3.28	2.01	-0.02	0.19
chr1	144491382	144492382	ENST00000429496.1	0	-	1000	1000	-3.49	0.45	-0.11	0.15
chr6	64516004	64517004	ENST00000429530.1_1	0	+	1000	1000	-3.36	8.31	0.74	0.32
chr3	37902759	37903759	ENST00000429532.5_1	0	-	1000	1000	-5.08	4.23	0.41	0.28
chr9	72086883	72087883	ENST00000429567.2_1	0	+	1000	1000	-3.84	3.61	0.07	0.06
chr3	194030095	194031095	ENST00000429578.5_1	0	-	1000	1000	-6.29	3.01	-0.08	-0.04
chr7	27135231	27136231	ENST00000429611.7_1	0	+	1000	1000	-6.28	9.26	1.80	1.22
chr21	40118884	40119884	ENST00000429621.1_1	0	-	1000	1000	-3.90	1.80	-0.10	-0.05
chr7	143077556	143078556	ENST00000429630.1_1	0	-	1000	1000	-5.26	4.48	0.31	0.18
chr2	165208243	165209243	ENST00000429636.1_1	0	-	1000	1000	-3.65	5.94	0.30	0.08
chr2	58654973	58655973	ENST00000429664.5_1	0	+	1000	1000	-7.11	4.51	0.59	0.41
chr3	49020799	49021799	ENST00000429681.1_1	0	-	1000	1000	-4.26	7.47	1.07	0.57
chr9	91724227	91725227	ENST00000429700.1_1	0	-	1000	1000	-5.39	3.56	-0.33	-0.20
chr1	187609866	187610866	ENST00000429725.1_1	0	+	1000	1000	-4.47	2.40	-0.03	0.22
chr17	46669108	46670108	ENST00000429755.8_1	0	+	1000	1000	-3.77	9.78	2.42	1.58
chr1	186419714	186420714	ENST00000429768.1_1	0	+	1000	1000	-4.55	2.84	0.14	0.10
chr9	98637338	98638338	ENST00000429781.1_1	0	-	1000	1000	-5.56	3.36	-0.31	-0.16
chr2	191894978	191895978	ENST00000429796.1_1	0	+	1000	1000	-4.18	7.26	0.46	0.14
chr13	30937921	30938921	ENST00000429808.5_1	0	-	1000	1000	-6.91	2.89	-0.17	-0.06
chr3	195586775	195587775	ENST00000429834.1_1	0	-	1000	1000	-4.43	3.15	-0.05	0.00
chr20	18039137	18040137	ENST00000429853.1_1	0	+	1000	1000	-4.29	4.59	0.23	0.13
chr1	93802745	93803745	ENST00000429859.5_1	0	-	1000	1000	-3.26	2.50	0.03	-0.00
chr1	163291025	163292025	ENST00000429865.5_1	0	-	1000	1000	-4.17	3.52	-0.22	-0.14
chr1	65951590	65952590	ENST00000429871.1_1	0	+	1000	1000	-3.14	3.25	0.03	0.04
chr7	641954	642954	ENST00000429872.1_1	0	+	1000	1000	-5.27	2.50	-0.42	-0.30
chr2	11988023	11989023	ENST00000429878.1_1	0	+	1000	1000	-3.61	1.94	-0.12	0.03
chr12	122240841	122241841	ENST00000429892.5_1	0	-	1000	1000	-3.65	8.78	1.74	1.41
chr3	195384439	195385439	ENST00000429897.5_1	0	+	1000	1000	-4.88	2.79	-0.35	-0.27
chr2	154193720	154194720	ENST00000429916.1_1	0	+	1000	1000	-3.37	3.48	0.12	0.15
chr19	54959719	54960719	ENST00000429922.5_1	0	-	1000	1000	-4.45	3.67	-0.05	-0.08
chr2	186664378	186665378	ENST00000429929.1_1	0	-	1000	1000	-4.34	4.24	0.88	0.49
chr2	242823603	242824603	ENST00000429947.1_1	0	+	1000	1000	-4.00	1.35	0.09	0.02
chr2	63274346	63275346	ENST00000429952.5_1	0	-	1000	1000	-3.23	4.88	0.27	0.20
