ENST00000493797.1_1	RP11-34P13.14	ENST00000423372.3	AL627309.1
ENST00000440436.1_1	RP11-536K7.5	ENST00000447847.1_1	IL2RA
ENST00000427630.1_1	RP11-414H17.5	ENST00000317350.8_1	PFKFB3
ENST00000427630.1_1	RP11-414H17.5	ENST00000379785.5_1	PFKFB3
ENST00000427630.1_1	RP11-414H17.5	ENST00000461744.5_1	PFKFB3
ENST00000427630.1_1	RP11-414H17.5	ENST00000467491.5_1	PFKFB3
ENST00000427630.1_1	RP11-414H17.5	ENST00000477914.5_1	PFKFB3
ENST00000427630.1_1	RP11-414H17.5	ENST00000490474.5_1	PFKFB3
ENST00000427630.1_1	RP11-414H17.5	ENST00000625260.2_1	PFKFB3
ENST00000427630.1_1	RP11-414H17.5	ENST00000626882.2_1	PFKFB3
ENST00000427630.1_1	RP11-414H17.5	ENST00000360521.6_1	PFKFB3
ENST00000427630.1_1	RP11-414H17.5	ENST00000379775.8_1	PFKFB3
ENST00000445427.1_1	PRKCQ-AS1	ENST00000263125.9_1	PRKCQ
ENST00000445427.1_1	PRKCQ-AS1	ENST00000397176.6_1	PRKCQ
ENST00000445427.1_1	PRKCQ-AS1	ENST00000539722.5_1	PRKCQ
ENST00000455810.5_1	PRKCQ-AS1	ENST00000263125.9_1	PRKCQ
ENST00000455810.5_1	PRKCQ-AS1	ENST00000397176.6_1	PRKCQ
ENST00000455810.5_1	PRKCQ-AS1	ENST00000539722.5_1	PRKCQ
ENST00000613651.1_1	PRKCQ-AS1	ENST00000263125.9_1	PRKCQ
ENST00000613651.1_1	PRKCQ-AS1	ENST00000397176.6_1	PRKCQ
ENST00000613651.1_1	PRKCQ-AS1	ENST00000539722.5_1	PRKCQ
ENST00000623134.1_1	RP5-1031D4.3	ENST00000379713.7_1	SFMBT2
ENST00000623134.1_1	RP5-1031D4.3	ENST00000397167.5_1	SFMBT2
ENST00000417359.1_1	GATA3-AS1	ENST00000481743.1_1	GATA3
ENST00000458727.1_2	GATA3-AS1	ENST00000481743.1_1	GATA3
ENST00000355358.1_1	GATA3-AS1	ENST00000481743.1_1	GATA3
ENST00000604634.1_1	RP11-138I18.1	ENST00000606752.1_1	USP6NL
ENST00000604634.1_1	RP11-138I18.1	ENST00000609104.5_1	USP6NL
ENST00000598961.1_1	RP11-186N15.3	ENST00000497963.1_1	CDC123
ENST00000438431.1_1	RP11-214D15.2	ENST00000466271.1_1	BEND7
ENST00000601075.5_1	RP11-295P9.3	ENST00000596044.5_2	RP11-295P9.13
ENST00000430721.2_1	RP11-295P9.3	ENST00000475325.1_1	FRMD4A
ENST00000609399.1_1	RP11-398C13.6	ENST00000378331.5_1	SUV39H2
ENST00000609399.1_1	RP11-398C13.6	ENST00000433779.5_1	SUV39H2
ENST00000609399.1_1	RP11-398C13.6	ENST00000378325.7_1	SUV39H2
ENST00000609399.1_1	RP11-398C13.6	ENST00000354919.10_2	SUV39H2
ENST00000609399.1_1	RP11-398C13.6	ENST00000313519.9_2	SUV39H2
ENST00000609399.1_1	RP11-398C13.6	ENST00000420416.1_2	SUV39H2
ENST00000624760.1_1	C10orf111	ENST00000378203.5_1	RPP38
ENST00000624760.1_1	C10orf111	ENST00000616640.1_1	RPP38
ENST00000624760.1_1	C10orf111	ENST00000378201.6_1	RPP38
ENST00000624760.1_1	C10orf111	ENST00000451677.1_1	RPP38
ENST00000624760.1_1	C10orf111	ENST00000378202.5_1	RPP38
ENST00000624760.1_1	C10orf111	ENST00000378197.4_1	RPP38
ENST00000624760.1_1	C10orf111	ENST00000441850.1_2	RPP38
ENST00000605833.1_1	VIM-AS1	ENST00000224237.9_1	VIM
ENST00000605833.1_1	VIM-AS1	ENST00000487938.5_1	VIM
ENST00000605833.1_1	VIM-AS1	ENST00000485947.1_1	VIM
ENST00000605833.1_1	VIM-AS1	ENST00000469543.5_1	VIM
ENST00000605833.1_1	VIM-AS1	ENST00000421459.2_1	VIM
ENST00000605833.1_1	VIM-AS1	ENST00000637053.1_1	VIM
ENST00000563601.1_1	STAM-AS1	ENST00000377524.7_1	STAM
ENST00000563601.1_1	STAM-AS1	ENST00000377500.1_1	STAM
ENST00000563601.1_1	STAM-AS1	ENST00000445846.1_1	STAM
ENST00000601195.1_1	RP11-109I13.2	ENST00000396576.6_1	CACNB2
ENST00000601195.1_1	RP11-109I13.2	ENST00000615785.4_1	CACNB2
ENST00000601195.1_1	RP11-109I13.2	ENST00000617363.4_1	CACNB2
ENST00000601195.1_1	RP11-109I13.2	ENST00000377319.7_1	CACNB2
ENST00000625812.2_1	RP11-109I13.2	ENST00000396576.6_1	CACNB2
ENST00000625812.2_1	RP11-109I13.2	ENST00000615785.4_1	CACNB2
ENST00000625812.2_1	RP11-109I13.2	ENST00000617363.4_1	CACNB2
ENST00000625812.2_1	RP11-109I13.2	ENST00000377319.7_1	CACNB2
ENST00000626127.2_1	RP11-109I13.2	ENST00000396576.6_1	CACNB2
ENST00000626127.2_1	RP11-109I13.2	ENST00000615785.4_1	CACNB2
ENST00000626127.2_1	RP11-109I13.2	ENST00000617363.4_1	CACNB2
ENST00000626127.2_1	RP11-109I13.2	ENST00000377319.7_1	CACNB2
ENST00000627265.1_1	RP11-109I13.2	ENST00000396576.6_1	CACNB2
ENST00000627265.1_1	RP11-109I13.2	ENST00000615785.4_1	CACNB2
ENST00000627265.1_1	RP11-109I13.2	ENST00000617363.4_1	CACNB2
ENST00000627265.1_1	RP11-109I13.2	ENST00000377319.7_1	CACNB2
ENST00000457058.1_1	RP11-109I13.2	ENST00000396576.6_1	CACNB2
ENST00000457058.1_1	RP11-109I13.2	ENST00000615785.4_1	CACNB2
ENST00000457058.1_1	RP11-109I13.2	ENST00000617363.4_1	CACNB2
ENST00000457058.1_1	RP11-109I13.2	ENST00000377319.7_1	CACNB2
ENST00000439097.1_1	NEBL-AS1	ENST00000464278.1_1	NEBL
ENST00000439097.1_1	NEBL-AS1	ENST00000417816.2_1	NEBL
ENST00000417845.1_1	NEBL-AS1	ENST00000464278.1_1	NEBL
ENST00000417845.1_1	NEBL-AS1	ENST00000417816.2_1	NEBL
ENST00000422675.1_1	RP11-301N24.3	ENST00000538630.2_1	SPAG6
ENST00000443224.1_1	RP11-371A19.2	ENST00000376500.5_1	C10orf67
ENST00000443224.1_1	RP11-371A19.2	ENST00000376501.6_2	C10orf67
ENST00000443224.1_1	RP11-371A19.2	ENST00000323327.4_1	C10orf67
ENST00000443224.1_1	RP11-371A19.2	ENST00000636213.1_1	C10orf67
ENST00000610158.1_1	RP11-165A20.3	ENST00000376378.5_1	PRTFDC1
ENST00000610158.1_1	RP11-165A20.3	ENST00000376376.3_1	PRTFDC1
ENST00000610158.1_1	RP11-165A20.3	ENST00000320152.10_1	PRTFDC1
ENST00000452911.1_1	RP11-435M3.2	ENST00000265944.9_1	MYO3A
ENST00000452911.1_1	RP11-435M3.2	ENST00000376302.5_1	MYO3A
ENST00000623958.1_1	RP13-16H11.8	ENST00000376215.9_1	PDSS1
ENST00000419777.1_1	MKX-AS1	ENST00000561227.1_2	MKX
ENST00000425137.1_1	RP11-218D6.4	ENST00000305242.9_1	ARMC4
ENST00000528337.1_1	WAC-AS1	ENST00000375664.8_1	WAC
ENST00000528337.1_1	WAC-AS1	ENST00000526722.1_2	WAC
ENST00000528337.1_1	WAC-AS1	ENST00000528491.5_1	WAC
ENST00000528337.1_1	WAC-AS1	ENST00000532233.5_1	WAC
ENST00000528337.1_1	WAC-AS1	ENST00000375646.5_1	WAC
ENST00000528337.1_1	WAC-AS1	ENST00000347934.8_1	WAC
ENST00000527986.5_1	WAC-AS1	ENST00000375664.8_1	WAC
ENST00000527986.5_1	WAC-AS1	ENST00000526722.1_2	WAC
ENST00000527986.5_1	WAC-AS1	ENST00000528491.5_1	WAC
ENST00000527986.5_1	WAC-AS1	ENST00000532233.5_1	WAC
ENST00000527986.5_1	WAC-AS1	ENST00000375646.5_1	WAC
ENST00000527986.5_1	WAC-AS1	ENST00000347934.8_1	WAC
ENST00000527986.5_1	WAC-AS1	ENST00000354911.8_1	WAC
ENST00000527986.5_1	WAC-AS1	ENST00000420266.5_2	WAC
ENST00000527986.5_1	WAC-AS1	ENST00000424454.5_1	WAC
ENST00000527986.5_1	WAC-AS1	ENST00000428935.5_1	WAC
ENST00000527986.5_1	WAC-AS1	ENST00000530865.5_1	WAC
ENST00000424191.1_1	ZEB1-AS1	ENST00000488625.6_1	ZEB1
ENST00000424191.1_1	ZEB1-AS1	ENST00000560196.5_1	ZEB1
ENST00000424191.1_1	ZEB1-AS1	ENST00000542879.5_1	ZEB1
ENST00000424191.1_1	ZEB1-AS1	ENST00000561304.5_1	ZEB1
ENST00000424191.1_1	ZEB1-AS1	ENST00000320985.14_1	ZEB1
ENST00000424191.1_1	ZEB1-AS1	ENST00000361642.9_1	ZEB1
ENST00000424191.1_1	ZEB1-AS1	ENST00000559858.5_1	ZEB1
ENST00000424191.1_1	ZEB1-AS1	ENST00000560721.6_1	ZEB1
ENST00000424191.1_1	ZEB1-AS1	ENST00000558440.5_1	ZEB1
ENST00000424191.1_1	ZEB1-AS1	ENST00000424869.5_1	ZEB1
ENST00000424191.1_1	ZEB1-AS1	ENST00000437844.6_1	ZEB1
ENST00000424191.1_1	ZEB1-AS1	ENST00000542815.7_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000488625.6_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000560196.5_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000542879.5_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000561304.5_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000320985.14_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000361642.9_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000559858.5_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000560721.6_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000558440.5_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000424869.5_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000437844.6_1	ZEB1
ENST00000441257.1_1	ZEB1-AS1	ENST00000542815.7_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000488625.6_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000560196.5_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000542879.5_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000561304.5_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000320985.14_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000361642.9_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000559858.5_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000560721.6_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000558440.5_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000424869.5_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000437844.6_1	ZEB1
ENST00000607166.1_1	ZEB1-AS1	ENST00000542815.7_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000488625.6_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000560196.5_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000542879.5_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000561304.5_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000320985.14_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000361642.9_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000559858.5_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000560721.6_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000558440.5_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000424869.5_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000437844.6_1	ZEB1
ENST00000450834.2_1	ZEB1-AS1	ENST00000542815.7_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000488625.6_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000560196.5_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000542879.5_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000561304.5_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000320985.14_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000361642.9_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000559858.5_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000560721.6_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000558440.5_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000424869.5_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000437844.6_1	ZEB1
ENST00000607455.1_1	ZEB1-AS1	ENST00000542815.7_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000560196.5_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000542879.5_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000561304.5_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000320985.14_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000361642.9_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000559858.5_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000560721.6_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000558440.5_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000424869.5_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000437844.6_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000542815.7_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000558863.5_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000561212.5_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000558655.5_1	ZEB1
ENST00000605946.1_1	ZEB1-AS1	ENST00000561061.5_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000320985.14_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000361642.9_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000559858.5_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000560721.6_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000558440.5_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000424869.5_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000437844.6_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000542815.7_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000558863.5_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000561212.5_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000558655.5_1	ZEB1
ENST00000423714.1_1	ZEB1-AS1	ENST00000561061.5_1	ZEB1
ENST00000606250.1_1	ZEB1-AS1	ENST00000558863.5_1	ZEB1
ENST00000606250.1_1	ZEB1-AS1	ENST00000561212.5_1	ZEB1
ENST00000606250.1_1	ZEB1-AS1	ENST00000558655.5_1	ZEB1
ENST00000606250.1_1	ZEB1-AS1	ENST00000561061.5_1	ZEB1
ENST00000606250.1_1	ZEB1-AS1	ENST00000446923.6_1	ZEB1
ENST00000606250.1_1	ZEB1-AS1	ENST00000559496.5_1	ZEB1
ENST00000606250.1_1	ZEB1-AS1	ENST00000559476.2_1	ZEB1
ENST00000606286.1_1	ZEB1-AS1	ENST00000558863.5_1	ZEB1
ENST00000606286.1_1	ZEB1-AS1	ENST00000561212.5_1	ZEB1
ENST00000606286.1_1	ZEB1-AS1	ENST00000558655.5_1	ZEB1
ENST00000606286.1_1	ZEB1-AS1	ENST00000561061.5_1	ZEB1
ENST00000606286.1_1	ZEB1-AS1	ENST00000446923.6_1	ZEB1
ENST00000606286.1_1	ZEB1-AS1	ENST00000559496.5_1	ZEB1
ENST00000606286.1_1	ZEB1-AS1	ENST00000559476.2_1	ZEB1
ENST00000412085.1_1	RP11-135A24.4	ENST00000495790.1_1	EPC1
ENST00000412085.1_1	RP11-135A24.4	ENST00000469059.1_1	EPC1
ENST00000412085.1_1	RP11-135A24.4	ENST00000263062.8_1	EPC1
ENST00000412085.1_1	RP11-135A24.4	ENST00000319778.10_1	EPC1
ENST00000412085.1_1	RP11-135A24.4	ENST00000480402.1_1	EPC1
ENST00000417447.1_1	RP11-135A24.2	ENST00000495790.1_1	EPC1
ENST00000417447.1_1	RP11-135A24.2	ENST00000469059.1_1	EPC1
ENST00000417447.1_1	RP11-135A24.2	ENST00000263062.8_1	EPC1
ENST00000417447.1_1	RP11-135A24.2	ENST00000319778.10_1	EPC1
ENST00000417447.1_1	RP11-135A24.2	ENST00000480402.1_1	EPC1
ENST00000450890.5_1	RP11-462L8.1	ENST00000396033.6_1	ITGB1
ENST00000450890.5_1	RP11-462L8.1	ENST00000414670.2_1	ITGB1
ENST00000450890.5_1	RP11-462L8.1	ENST00000302278.7_1	ITGB1
ENST00000450890.5_1	RP11-462L8.1	ENST00000484088.5_1	ITGB1
ENST00000450890.5_1	RP11-462L8.1	ENST00000417122.6_2	ITGB1
ENST00000450890.5_1	RP11-462L8.1	ENST00000488494.5_1	ITGB1
ENST00000450890.5_1	RP11-462L8.1	ENST00000474568.5_2	ITGB1
ENST00000446211.1_1	PARD3-AS1	ENST00000346874.8_1	PARD3
ENST00000446211.1_1	PARD3-AS1	ENST00000350537.8_1	PARD3
ENST00000446211.1_1	PARD3-AS1	ENST00000374773.5_1	PARD3
ENST00000446211.1_1	PARD3-AS1	ENST00000374776.5_1	PARD3
ENST00000446211.1_1	PARD3-AS1	ENST00000374788.7_1	PARD3
ENST00000446211.1_1	PARD3-AS1	ENST00000374789.7_1	PARD3
ENST00000446211.1_1	PARD3-AS1	ENST00000374790.7_1	PARD3
ENST00000446211.1_1	PARD3-AS1	ENST00000374794.7_2	PARD3
ENST00000446211.1_1	PARD3-AS1	ENST00000340077.9_1	PARD3
ENST00000446211.1_1	PARD3-AS1	ENST00000545260.5_1	PARD3
ENST00000446211.1_1	PARD3-AS1	ENST00000545693.5_1	PARD3
ENST00000450742.5_1	RP11-297A16.2	ENST00000474362.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000374721.7_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000496626.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000482646.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000489388.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000374726.7_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000461968.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000490460.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000466251.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000482633.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000495960.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000429130.7_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000469949.6_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000460270.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000496019.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000354759.7_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000489321.5_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000374728.7_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000427847.6_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000345491.7_1	CREM
ENST00000450742.5_1	RP11-297A16.2	ENST00000487132.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000474362.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000374721.7_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000496626.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000482646.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000489388.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000374726.7_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000461968.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000490460.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000466251.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000482633.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000495960.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000429130.7_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000469949.6_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000460270.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000496019.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000354759.7_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000489321.5_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000374728.7_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000427847.6_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000345491.7_1	CREM
ENST00000450106.1_1	RP11-297A16.2	ENST00000487132.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000474362.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000374721.7_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000496626.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000482646.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000489388.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000374726.7_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000461968.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000490460.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000466251.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000482633.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000495960.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000429130.7_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000469949.6_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000460270.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000496019.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000354759.7_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000489321.5_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000374728.7_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000427847.6_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000345491.7_1	CREM
ENST00000457255.1_1	RP11-297A16.2	ENST00000487132.5_1	CREM
ENST00000605499.1_1	RP11-324I22.4	ENST00000265375.13_1	CCNY
ENST00000605499.1_1	RP11-324I22.4	ENST00000339497.7_1	CCNY
ENST00000605499.1_1	RP11-324I22.4	ENST00000374704.7_1	CCNY
ENST00000605499.1_1	RP11-324I22.4	ENST00000492478.5_1	CCNY
ENST00000429214.1_1	RP11-162G10.5	ENST00000485560.5_2	ZNF248
ENST00000429214.1_1	RP11-162G10.5	ENST00000374648.7_2	ZNF248
ENST00000429214.1_1	RP11-162G10.5	ENST00000395867.7_2	ZNF248
ENST00000429214.1_1	RP11-162G10.5	ENST00000611278.4_2	ZNF248
ENST00000429214.1_1	RP11-162G10.5	ENST00000395873.7_2	ZNF248
ENST00000429214.1_1	RP11-162G10.5	ENST00000357328.8_2	ZNF248
ENST00000429214.1_1	RP11-162G10.5	ENST00000395874.2_2	ZNF248
ENST00000412789.1_1	RP11-393J16.4	ENST00000467975.2_1	ZNF25
ENST00000412789.1_1	RP11-393J16.4	ENST00000374633.5_1	ZNF25
ENST00000412789.1_1	RP11-393J16.4	ENST00000302609.7_1	ZNF25
ENST00000609407.1_1	RP11-351D16.3	ENST00000374466.3_1	CSGALNACT2
ENST00000418966.1_1	ZNF32-AS2	ENST00000485351.1_1	ZNF32
ENST00000624407.1_1	RP11-20J15.3	ENST00000623589.1_2	C10orf142
ENST00000624407.1_1	RP11-20J15.3	ENST00000619243.1_2	C10orf142
ENST00000452578.2_1	RP11-20J15.3	ENST00000619243.1_2	C10orf142
ENST00000609898.1_1	RP11-285G1.14	ENST00000489171.5_1	RASSF4
ENST00000609898.1_1	RP11-285G1.14	ENST00000340258.9_1	RASSF4
ENST00000609898.1_1	RP11-285G1.14	ENST00000427758.5_2	RASSF4
ENST00000609898.1_1	RP11-285G1.14	ENST00000483709.6_1	RASSF4
ENST00000450287.2_1	TMEM72-AS1	ENST00000489171.5_1	RASSF4
ENST00000450287.2_1	TMEM72-AS1	ENST00000340258.9_1	RASSF4
ENST00000450287.2_1	TMEM72-AS1	ENST00000427758.5_2	RASSF4
ENST00000450287.2_1	TMEM72-AS1	ENST00000483709.6_1	RASSF4
ENST00000625168.1_1	C10orf25	ENST00000298299.3_1	ZNF22
ENST00000503031.1	LINC00842	ENST00000414655.2	ANXA8L1
ENST00000503031.1	LINC00842	ENST00000545298.1	ANXA8L1
ENST00000503031.1	LINC00842	ENST00000359178.4	ANXA8L1
ENST00000503031.1	LINC00842	ENST00000358140.4	ANXA8L1
ENST00000602714.1	RP11-301J7.8	ENST00000466209.1	FAM25G
ENST00000437677.1_1	C10orf71-AS1	ENST00000374144.7_1	C10orf71
ENST00000437677.1_1	C10orf71-AS1	ENST00000470615.1_1	C10orf71
ENST00000442700.1_1	C10orf71-AS1	ENST00000374144.7_1	C10orf71
ENST00000442700.1_1	C10orf71-AS1	ENST00000470615.1_1	C10orf71
ENST00000399508.2	RP11-592B15.3	ENST00000602930.1	AGAP8
ENST00000399508.2	RP11-592B15.3	ENST00000478381.1	TIMM23B
ENST00000399508.2	RP11-592B15.3	ENST00000462932.1	TIMM23B
ENST00000399508.2	RP11-592B15.3	ENST00000451577.2	TIMM23B
ENST00000399508.2	RP11-592B15.3	ENST00000374098.2	TIMM23B
ENST00000399508.2	RP11-592B15.3	ENST00000483296.1	TIMM23B
ENST00000399508.2	RP11-592B15.3	ENST00000374097.2	TIMM23B
ENST00000432221.2	RP11-592B15.3	ENST00000602930.1	AGAP8
ENST00000432221.2	RP11-592B15.3	ENST00000478381.1	TIMM23B
ENST00000432221.2	RP11-592B15.3	ENST00000462932.1	TIMM23B
ENST00000432221.2	RP11-592B15.3	ENST00000451577.2	TIMM23B
ENST00000432221.2	RP11-592B15.3	ENST00000374098.2	TIMM23B
ENST00000432221.2	RP11-592B15.3	ENST00000483296.1	TIMM23B
ENST00000432221.2	RP11-592B15.3	ENST00000374097.2	TIMM23B
ENST00000624562.1_1	RP11-521C22.2	ENST00000595931.1	AC069547.1
ENST00000443374.6_1	SGMS1-AS1	ENST00000429490.5_1	SGMS1
ENST00000443374.6_1	SGMS1-AS1	ENST00000619438.4_1	SGMS1
ENST00000443374.6_1	SGMS1-AS1	ENST00000361781.6_1	SGMS1
ENST00000443374.6_1	SGMS1-AS1	ENST00000609445.5_1	SGMS1
ENST00000443374.6_1	SGMS1-AS1	ENST00000608287.1_1	SGMS1
ENST00000609579.1_1	SGMS1-AS1	ENST00000429490.5_1	SGMS1
