#chrom	start	end	name	score	strand	size	num_data	min	max	mean	median
chr7	11292507	11292707	ENST00000445839.5_1	0	+	200	200	0.00	0.13	0.01	0.00
chr6	3893677	3893877	ENST00000445883.1_1	0	+	200	200	0.00	0.04	0.01	0.01
chr1	10002882	10003082	ENST00000445884.1_1	0	+	200	200	0.00	0.40	0.01	0.00
chr1	73364723	73364923	ENST00000445976.1_1	0	-	200	200	0.00	0.18	0.06	0.04
chr20	57090455	57090655	ENST00000445984.5_1	0	+	200	200	0.00	1.00	0.08	0.00
chrX	102752352	102752552	ENST00000445990.1_1	0	+	200	200	0.00	0.13	0.01	0.00
chr7	100201739	100201939	ENST00000446022.1_1	0	-	200	200	0.00	1.00	0.60	0.98
chr7	36069134	36069334	ENST00000446024.1_1	0	+	200	200	0.00	0.03	0.00	0.00
chrX	56644724	56644924	ENST00000446028.1_1	0	+	200	200	0.00	1.00	0.33	0.07
chr7	121856302	121856502	ENST00000446053.1_1	0	+	200	200	0.00	0.25	0.02	0.00
chr2	107441387	107441587	ENST00000446058.1_1	0	-	200	200	0.00	0.03	0.00	0.00
chr1	812616	812816	ENST00000446136.1_1	0	-	200	200	0.00	0.29	0.03	0.01
chr1	223354422	223354622	ENST00000446145.1_1	0	+	200	200	0.00	0.28	0.01	0.00
chr1	44412171	44412371	ENST00000446167.1_1	0	-	200	200	0.00	1.00	0.21	0.00
chr7	142985000	142985200	ENST00000446192.1_1	0	-	200	200	0.00	0.18	0.00	0.00
chr10	14033503	14033703	ENST00000446193.1_1	0	+	200	200	0.00	1.00	0.24	0.01
chr2	131594230	131594430	ENST00000446213.2_1	0	-	200	200	0.00	0.18	0.01	0.00
chr7	29248506	29248706	ENST00000446246.1_1	0	-	200	200	0.00	0.60	0.03	0.00
chr1	17305373	17305573	ENST00000446261.1_1	0	+	200	200	0.00	1.00	0.28	0.01
chr19	37019120	37019320	ENST00000446262.1_1	0	+	200	200	0.00	1.00	0.24	0.00
chr5	131280002	131280202	ENST00000446275.1_1	0	+	200	200	0.00	0.99	0.10	0.00
chr2	38898491	38898691	ENST00000446277.1_1	0	-	200	200	0.00	0.19	0.03	0.01
chr3	8543248	8543448	ENST00000446281.5_1	0	-	200	200	0.00	1.00	0.27	0.00
chr7	86781547	86781747	ENST00000446309.1_1	0	-	200	200	0.00	1.00	0.29	0.00
chr22	27113116	27113316	ENST00000446336.1_1	0	+	200	200	0.00	0.81	0.04	0.00
chr1	247804076	247804276	ENST00000446347.1_1	0	-	200	200	0.00	0.95	0.23	0.10
chr7	116139468	116139668	ENST00000446355.2_1	0	-	200	200	0.00	0.12	0.00	0.00
chr10	10836781	10836981	ENST00000446372.2_1	0	-	200	200	0.00	0.10	0.00	0.00
chrX	137793515	137793715	ENST00000446383.5_1	0	+	200	200	0.00	1.00	0.67	0.89
chr2	114601049	114601249	ENST00000446401.1_1	0	-	200	200	0.00	1.00	0.45	0.35
chr11	2018972	2019172	ENST00000446406.5_1	0	-	200	200	0.00	1.00	0.51	0.62
chr20	1305963	1306163	ENST00000446423.1_1	0	+	200	200	0.00	0.84	0.03	0.00
chr1	234408656	234408856	ENST00000446433.1_1	0	-	200	200	0.00	0.04	0.00	0.00
chr1	72036540	72036740	ENST00000446438.1_1	0	+	200	200	0.00	0.97	0.04	0.00
chr6	164009097	164009297	ENST00000446476.2_1	0	-	200	200	0.00	0.12	0.00	0.00
chr7	34249015	34249215	ENST00000446484.1_1	0	+	200	200	0.00	0.74	0.03	0.00
chr11	1785007	1785207	ENST00000446489.1_1	0	-	200	200	0.00	1.00	0.37	0.09
chrX	115828077	115828277	ENST00000446495.1_1	0	-	200	200	0.00	0.98	0.06	0.00
chr5	84408474	84408674	ENST00000446516.2_1	0	-	200	200	0.00	0.94	0.07	0.00
chr3	195398688	195398888	ENST00000446521.1_1	0	+	200	200	0.00	0.23	0.02	0.00
chr1	101491363	101491563	ENST00000446527.5_1	0	+	200	200	0.00	1.00	0.10	0.00
chr1	93799214	93799414	ENST00000446528.6_1	0	-	200	200	0.00	0.10	0.01	0.00
chr22	32738992	32739192	ENST00000446543.1_1	0	-	200	200	0.05	0.40	0.18	0.15
chr22	42665678	42665878	ENST00000446578.1_1	0	+	200	200	0.00	1.00	0.35	0.02
chr2	81694012	81694212	ENST00000446580.1_1	0	-	200	200	0.00	0.17	0.03	0.01
chr3	26753699	26753899	ENST00000446601.1_1	0	+	200	200	0.00	0.23	0.01	0.00
chr9	46843566	46843766	ENST00000446626.2_1	0	+	200	200	0.00	0.39	0.16	0.14
chr1	53770109	53770309	ENST00000446686.1_1	0	+	200	200	0.00	0.10	0.00	0.00
chr1	167164929	167165129	ENST00000446687.1_1	0	-	200	175	0.00	0.38	0.02	0.00
chr1	106495416	106495616	ENST00000446693.5_1	0	-	200	200	0.00	0.04	0.00	0.00
chr3	196729863	196730063	ENST00000446695.1_1	0	+	200	200	0.00	0.99	0.04	0.00
chr2	223784655	223784855	ENST00000446709.1_1	0	-	200	200	0.00	0.36	0.01	0.00
chr5	135802267	135802467	ENST00000446720.2_1	0	+	200	200	0.00	0.10	0.01	0.00
chr10	89102247	89102447	ENST00000446751.5_1	0	-	200	200	0.00	1.00	0.48	0.41
chr9	23897974	23898174	ENST00000446754.2_1	0	-	200	200	0.00	0.48	0.06	0.04
chr1	147493991	147494191	ENST00000446766.1	0	+	200	200	0.00	0.60	0.05	0.01
chr1	53347302	53347502	ENST00000446786.2_1	0	-	200	200	0.00	1.00	0.16	0.00
chr13	113623351	113623551	ENST00000446789.2_1	0	-	200	200	0.00	1.00	0.16	0.00
chr2	38102924	38103124	ENST00000446799.5_1	0	-	200	200	0.00	0.43	0.01	0.00
chr6	168643518	168643718	ENST00000446811.1_1	0	+	200	200	0.00	0.10	0.01	0.00
chr2	96874045	96874245	ENST00000446816.1_1	0	+	200	200	0.00	1.00	0.43	0.16
chr7	25702508	25702708	ENST00000446840.5_1	0	-	200	200	0.00	1.00	0.43	0.32
chr1	155290888	155291088	ENST00000446880.5_1	0	-	200	200	0.00	0.99	0.07	0.00
chrX	46186978	46187178	ENST00000446884.1_1	0	-	200	200	0.00	1.00	0.69	1.00
chr12	24715293	24715493	ENST00000446891.6_1	0	-	200	200	0.00	1.00	0.76	1.00
chr2	200333508	200333708	ENST00000446911.1_1	0	+	200	200	0.00	1.00	0.81	1.00
chr9	141107411	141107611	ENST00000446912.3_1	0	+	200	200	0.00	0.16	0.06	0.04
chr1	212838887	212839087	ENST00000446962.1_1	0	-	200	200	0.00	0.12	0.00	0.00
chr2	239463580	239463780	ENST00000446979.1_1	0	-	200	200	0.00	0.10	0.00	0.00
chr9	71021233	71021433	ENST00000446984.6_1	0	-	200	200	0.00	0.62	0.04	0.02
chr7	77325483	77325683	ENST00000447009.1_1	0	-	200	200	0.00	1.00	0.12	0.00
chr11	64096787	64096987	ENST00000447028.1_1	0	-	200	200	0.00	0.57	0.02	0.00
chr21	47672695	47672895	ENST00000447037.1_1	0	-	200	200	0.00	0.10	0.01	0.00
chr2	27579055	27579255	ENST00000447070.1_1	0	+	200	200	0.00	1.00	0.33	0.00
chr2	203044298	203044498	ENST00000447111.1_1	0	-	200	200	0.03	1.00	0.95	1.00
chr10	72977897	72978097	ENST00000447119.2_1	0	-	200	200	0.00	1.00	0.15	0.00
chr3	194353557	194353757	ENST00000447139.1_1	0	+	200	200	0.00	0.96	0.13	0.00
chr22	27299168	27299368	ENST00000447149.5_1	0	+	200	200	0.00	1.00	0.25	0.01
chr7	29603207	29603407	ENST00000447171.1_1	0	-	200	200	0.00	1.00	0.21	0.00
chr20	1798202	1798402	ENST00000447206.1_1	0	-	200	200	0.00	0.03	0.00	0.00
chr9	139622536	139622736	ENST00000447221.1_1	0	-	200	200	0.00	1.00	0.09	0.00
chr10	95986945	95987145	ENST00000447227.1_1	0	-	200	200	0.00	1.00	0.42	0.03
chr7	20874895	20875095	ENST00000447262.2_1	0	+	200	200	0.00	0.19	0.02	0.00
chr4	186586971	186587171	ENST00000447277.1_1	0	+	200	200	0.00	1.00	0.48	0.49
chr9	2521919	2522119	ENST00000447278.1_1	0	-	200	200	0.00	0.24	0.03	0.01
chr2	217559069	217559269	ENST00000447289.1_1	0	+	200	200	0.00	1.00	0.70	1.00
chr11	2017531	2017731	ENST00000447298.1_1	0	-	200	200	0.00	1.00	0.18	0.00
chr6	142958808	142959008	ENST00000447311.1_1	0	-	200	200	0.00	0.35	0.02	0.00
chr6	40337113	40337313	ENST00000447315.1_1	0	-	200	200	0.00	0.47	0.09	0.04
chr20	62375078	62375278	ENST00000447343.2_1	0	+	200	200	0.00	1.00	0.48	0.22
chr10	102746129	102746329	ENST00000447344.1_1	0	-	200	200	0.00	0.44	0.03	0.00
chrX	154697848	154698048	ENST00000447347.1_1	0	+	200	200	0.00	0.57	0.12	0.06
chr22	33501945	33502145	ENST00000447396.1_1	0	-	200	200	0.00	0.09	0.00	0.00
chr2	178257319	178257519	ENST00000447413.1_1	0	-	200	200	0.00	1.00	0.86	1.00
chr10	89096573	89096773	ENST00000447424.5_1	0	-	200	200	0.00	0.63	0.09	0.02
chr7	130538380	130538580	ENST00000447430.1_1	0	+	200	200	0.00	1.00	0.10	0.00
chr2	67405024	67405224	ENST00000447453.1_1	0	-	200	200	0.00	0.68	0.02	0.00
chr1	32398522	32398722	ENST00000447478.1_1	0	+	200	200	0.00	0.43	0.05	0.01
chr2	233448997	233449197	ENST00000447488.2_1	0	-	200	200	0.00	0.81	0.02	0.00
chr6	139017158	139017358	ENST00000447494.1_1	0	+	200	200	0.00	0.14	0.01	0.00
chr1	28832456	28832656	ENST00000447507.1_1	0	+	200	200	0.00	1.00	0.14	0.00
chr6	135376033	135376233	ENST00000447508.1_1	0	+	200	200	0.00	1.00	0.05	0.00
chr7	131012912	131013112	ENST00000447514.1_1	0	-	200	200	0.00	0.97	0.08	0.00
chr21	44345640	44345840	ENST00000447535.1_1	0	-	200	200	0.00	0.24	0.12	0.11
chr22	30634693	30634893	ENST00000447565.1_1	0	+	200	200	0.00	0.25	0.01	0.00
chr1	43242361	43242561	ENST00000447572.1_1	0	-	200	200	0.00	0.45	0.02	0.00
chr1	93805977	93806177	ENST00000447577.5_1	0	-	200	200	0.00	0.78	0.07	0.00
chr1	11159387	11159587	ENST00000447600.1_1	0	+	200	200	0.00	0.10	0.00	0.00
chr9	43159927	43160127	ENST00000447613.1	0	-	200	200	0.02	0.25	0.16	0.17
chr1	155164692	155164892	ENST00000447623.2_1	0	+	200	200	0.00	1.00	0.42	0.08
chr7	44047365	44047565	ENST00000447643.1_1	0	-	200	200	0.01	1.00	0.31	0.18
chrX	39868406	39868606	ENST00000447651.1_1	0	+	200	200	0.00	1.00	0.42	0.21
chr2	122407582	122407782	ENST00000447668.2_1	0	+	200	200	0.00	1.00	0.10	0.00
chr12	6557953	6558153	ENST00000447687.2_1	0	-	200	200	0.00	0.12	0.02	0.00
chr3	44666337	44666537	ENST00000447691.2_1	0	-	200	200	0.00	1.00	0.10	0.00
chr6	161119094	161119294	ENST00000447702.1_1	0	+	200	200	0.00	0.92	0.02	0.00
chr3	172871428	172871628	ENST00000447709.1_1	0	+	200	200	0.00	0.76	0.12	0.01
chr1	1334832	1335032	ENST00000447725.2_1	0	+	200	200	0.00	1.00	0.10	0.00
chr1	65458595	65458795	ENST00000447748.5_1	0	-	200	200	0.00	0.58	0.06	0.00
chr20	57090455	57090655	ENST00000447767.1_1	0	+	200	200	0.00	1.00	0.08	0.00
chr3	196666163	196666363	ENST00000447775.1_1	0	+	200	200	0.00	1.00	0.76	1.00
chr7	112635582	112635782	ENST00000447785.1_1	0	-	200	200	0.00	0.14	0.01	0.00
chr1	151254299	151254499	ENST00000447795.3_1	0	-	200	200	0.00	1.00	0.23	0.00
chr2	216318346	216318546	ENST00000447835.1_1	0	+	200	200	0.00	1.00	0.33	0.08
chr2	239336336	239336536	ENST00000447880.1_1	0	-	200	200	0.00	0.02	0.00	0.00
chr1	149577245	149577445	ENST00000447883.2	0	-	200	200	0.00	1.00	0.42	0.04
chr1	162287517	162287717	ENST00000447899.1_1	0	-	200	200	0.00	0.14	0.01	0.00
chr7	131011979	131012179	ENST00000447904.5_1	0	-	200	200	0.00	0.80	0.03	0.00
chr1	14717971	14718171	ENST00000447908.2_1	0	-	200	200	0.00	0.75	0.03	0.00
chr1	102855086	102855286	ENST00000447916.1_1	0	-	200	200	0.00	0.77	0.03	0.00
chr7	156398358	156398558	ENST00000447933.5_1	0	-	200	200	0.00	0.01	0.00	0.00
chrY	21239146	21239346	ENST00000447937.1_1	0	-	200	200	0.00	1.00	0.39	0.23
chr1	212530575	212530775	ENST00000447949.1_1	0	+	200	200	0.00	1.00	0.32	0.01
chr1	659830	660030	ENST00000447954.1_1	0	-	200	200	0.00	0.99	0.23	0.07
chr20	2187696	2187896	ENST00000447956.5_1	0	+	200	200	0.00	0.94	0.02	0.00
chr1	24098787	24098987	ENST00000447961.1_1	0	-	200	200	0.00	0.97	0.08	0.01
chr3	194304643	194304843	ENST00000447982.5_1	0	+	200	200	0.00	1.00	0.07	0.00
chr7	26479851	26480051	ENST00000448056.1_1	0	+	200	200	0.00	1.00	0.51	0.49
chr2	216139615	216139815	ENST00000448086.1_1	0	+	200	200	0.00	0.51	0.02	0.00
chr7	74862752	74862952	ENST00000448088.1	0	+	200	200	0.00	0.20	0.03	0.00
chr7	66119454	66119654	ENST00000448096.1_1	0	+	200	200	0.00	1.00	0.25	0.05
chr3	195638820	195639020	ENST00000448113.1_1	0	+	200	200	0.00	1.00	0.21	0.01
chr1	32816880	32817080	ENST00000448134.1_1	0	-	200	200	0.00	1.00	0.11	0.00
chr17	74553751	74553951	ENST00000448136.5_1	0	+	200	200	0.00	1.00	0.21	0.00
chr5	138609691	138609891	ENST00000448190.6_1	0	+	200	200	0.00	1.00	0.24	0.00
chr7	79083281	79083481	ENST00000448195.5_1	0	+	200	200	0.00	1.00	0.36	0.02
chr6	32685696	32685896	ENST00000448198.2_1	0	+	200	200	0.01	0.41	0.15	0.11
chr2	64559813	64560013	ENST00000448204.1_1	0	-	200	200	0.00	0.09	0.01	0.00
chr3	20215697	20215897	ENST00000448208.5_1	0	+	200	200	0.00	1.00	0.29	0.01
chr10	76288996	76289196	ENST00000448214.7_1	0	-	200	200	0.00	1.00	0.10	0.00
chr9	34084036	34084236	ENST00000448245.1_1	0	+	200	200	0.00	0.98	0.14	0.01
chr2	156881025	156881225	ENST00000448255.5_2	0	-	200	200	0.00	0.18	0.01	0.00
chr2	201966006	201966206	ENST00000448256.1_1	0	+	200	200	0.00	0.28	0.06	0.04
chr10	13457103	13457303	ENST00000448272.1_1	0	+	200	200	0.00	0.97	0.03	0.00
chr1	65533329	65533529	ENST00000448344.1_1	0	-	200	200	0.22	1.00	0.99	1.00
chr10	125115783	125115983	ENST00000448347.5_1	0	+	200	200	0.00	0.94	0.03	0.00
chr2	111140987	111141187	ENST00000448359.1_1	0	-	200	200	0.00	1.00	0.32	0.00
chr6	71123538	71123738	ENST00000448363.2_1	0	-	200	200	0.00	1.00	0.10	0.00
chr19	37064171	37064371	ENST00000448373.6_1	0	+	200	200	0.00	1.00	0.07	0.00
chr20	57090455	57090655	ENST00000448374.5_1	0	+	200	200	0.00	1.00	0.08	0.00
chr9	72790679	72790879	ENST00000448377.3_1	0	-	200	200	0.00	0.71	0.04	0.00
chr21	15399664	15399864	ENST00000448463.1_1	0	+	200	200	0.00	0.04	0.01	0.01
chr9	98637643	98637843	ENST00000448465.1_1	0	-	200	200	0.00	0.59	0.01	0.00
chr2	96482281	96482481	ENST00000448494.1_1	0	-	200	200	0.14	0.40	0.26	0.25
chr7	100660802	100661002	ENST00000448513.1_1	0	-	200	200	0.00	1.00	0.05	0.00
chr6	40308111	40308311	ENST00000448559.5_1	0	+	200	200	0.00	1.00	0.15	0.00
chr1	145507366	145507566	ENST00000448561.5_1	0	-	200	200	0.00	1.00	0.15	0.00
chr9	22767075	22767275	ENST00000448570.1_1	0	+	200	200	0.00	0.10	0.00	0.00
chr20	25991067	25991267	ENST00000448580.1_2	0	-	200	200	0.00	0.26	0.07	0.05
chr2	209119853	209120053	ENST00000448588.1_1	0	+	200	200	0.00	1.00	0.18	0.00
chr1	1334832	1335032	ENST00000448629.5_1	0	+	200	200	0.00	1.00	0.10	0.00
chr1	166421769	166421969	ENST00000448643.1_1	0	-	200	200	0.00	0.41	0.03	0.00
chr2	115918811	115919011	ENST00000448663.5_1	0	-	200	200	0.00	1.00	0.35	0.03
chr10	125208770	125208970	ENST00000448671.1_1	0	+	200	200	0.00	0.19	0.01	0.00
chr2	136835363	136835563	ENST00000448672.1_1	0	+	200	200	0.00	1.00	0.10	0.00
chr9	117160652	117160852	ENST00000448674.1_1	0	-	200	200	0.00	1.00	0.41	0.02
chr1	173835750	173835950	ENST00000448718.5_1	0	-	200	200	0.00	1.00	0.31	0.00
chr2	16082260	16082460	ENST00000448719.1_1	0	-	200	200	0.00	1.00	0.90	1.00
chr6	116575285	116575485	ENST00000448740.2_1	0	+	200	200	0.00	1.00	0.10	0.00
chr2	131513324	131513524	ENST00000448777.1_1	0	-	200	200	0.00	0.16	0.01	0.00
chr2	208100426	208100626	ENST00000448786.1_1	0	-	200	200	0.00	0.22	0.01	0.00
chr13	76588537	76588737	ENST00000448806.2_1	0	-	200	200	0.00	0.83	0.04	0.00
chr1	222988323	222988523	ENST00000448808.1_1	0	+	200	200	0.00	1.00	0.36	0.07
chr10	115479148	115479348	ENST00000448834.1_1	0	-	200	200	0.00	0.97	0.04	0.00
chr10	6660579	6660779	ENST00000448835.2_1	0	+	200	200	0.00	0.35	0.06	0.01
chr3	194207766	194207966	ENST00000448892.1_1	0	+	200	200	0.00	1.00	0.19	0.00
chr10	91043387	91043587	ENST00000448897.1_1	0	+	200	200	0.00	0.56	0.04	0.00
chr6	138188781	138188981	ENST00000448942.5_1	0	-	200	200	0.00	1.00	0.12	0.00
chr7	39821250	39821450	ENST00000448955.1_1	0	+	200	200	0.00	0.25	0.07	0.03
chr19	54960119	54960319	ENST00000448978.1_1	0	-	200	200	0.00	1.00	0.18	0.00
chr15	91478288	91478488	ENST00000448987.1_1	0	-	200	200	0.00	1.00	0.08	0.00
chr1	762941	763141	ENST00000449005.5_1	0	+	200	200	0.00	0.10	0.01	0.00
chr4	77723042	77723242	ENST00000449007.1_1	0	-	200	200	0.00	0.31	0.02	0.00
chr22	27068653	27068853	ENST00000449017.5_1	0	+	200	200	0.00	0.26	0.00	0.00
chr1	149312976	149313176	ENST00000449024.1	0	-	200	200	0.00	0.24	0.02	0.00
chr1	21619699	21619899	ENST00000449034.1_1	0	+	200	200	0.00	0.88	0.03	0.00
chr3	42893838	42894038	ENST00000449063.2_1	0	-	200	200	0.00	1.00	0.17	0.00
chr6	112222954	112223154	ENST00000449069.2_1	0	-	200	200	0.00	0.25	0.02	0.00
chr1	144281069	144281269	ENST00000449092.1	0	-	200	200	0.00	0.06	0.01	0.00
chr3	171618401	171618601	ENST00000449106.1_1	0	-	200	200	0.00	0.29	0.01	0.00
chrX	149106735	149106935	ENST00000449111.5_1	0	+	200	200	0.00	0.22	0.00	0.00
chr2	19547027	19547227	ENST00000449124.1_1	0	-	200	200	0.00	0.09	0.00	0.00
chr22	27672075	27672275	ENST00000449126.1_1	0	+	200	200	0.00	0.15	0.04	0.03
chr1	63715862	63716062	ENST00000449140.2_1	0	+	200	200	0.00	0.53	0.05	0.00
chr1	1981508	1981708	ENST00000449154.1_1	0	-	200	200	0.00	1.00	0.15	0.00
chr2	176032468	176032668	ENST00000449168.1_1	0	+	200	200	0.00	1.00	0.50	0.53
chr1	110881678	110881878	ENST00000449169.1_1	0	-	200	200	0.00	1.00	0.67	1.00
chr9	125878058	125878258	ENST00000449175.1_1	0	-	200	200	0.00	0.16	0.00	0.00
chr2	70313305	70313505	ENST00000449178.1	0	-	200	200	0.00	1.00	0.31	0.00
chr6	106807492	106807692	ENST00000449180.1_1	0	-	200	200	0.00	0.71	0.06	0.00
chr1	14549513	14549713	ENST00000449215.1_1	0	-	200	200	0.00	0.47	0.01	0.00
chr9	75488951	75489151	ENST00000449235.5_1	0	-	200	200	0.00	0.03	0.01	0.01
chr2	96812681	96812881	ENST00000449242.1_1	0	-	200	200	0.00	1.00	0.10	0.00
chr11	1781835	1782035	ENST00000449248.1_1	0	+	200	200	0.00	1.00	0.05	0.00
chr9	112534467	112534667	ENST00000449258.1_1	0	-	200	200	0.00	1.00	0.18	0.00
chr20	9966645	9966845	ENST00000449270.1_1	0	+	200	200	0.00	1.00	0.29	0.01
chr1	173837027	173837227	ENST00000449289.5_1	0	-	200	200	0.00	1.00	0.14	0.00
chr1	93811247	93811447	ENST00000449305.5_1	0	-	200	200	0.00	1.00	0.11	0.00
chr7	66007992	66008192	ENST00000449307.3_1	0	-	200	200	0.00	0.29	0.01	0.00
chr6	116601199	116601399	ENST00000449314.5_1	0	+	200	200	0.00	0.04	0.00	0.00
chr20	25936349	25936549	ENST00000449316.1_1	0	+	200	200	0.00	0.47	0.09	0.02
chr21	33031717	33031917	ENST00000449339.1_1	0	-	200	200	0.00	1.00	0.04	0.00
chr1	157206826	157207026	ENST00000449345.1_1	0	-	200	200	0.00	0.43	0.12	0.05
chr20	37075215	37075415	ENST00000449351.5_1	0	+	200	200	0.00	1.00	0.05	0.00
chr17	13972696	13972896	ENST00000449363.1_1	0	-	200	200	0.00	1.00	0.29	0.00
chr1	63788018	63788218	ENST00000449386.5_1	0	-	200	200	0.00	1.00	0.69	1.00
chr10	97667560	97667760	ENST00000449419.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr20	22034616	22034816	ENST00000449427.2_1	0	+	200	200	0.00	0.34	0.01	0.00
chr10	127438935	127439135	ENST00000449436.5_1	0	-	200	200	0.00	0.26	0.02	0.00
chr2	58655447	58655647	ENST00000449448.6_1	0	+	200	200	0.00	1.00	0.74	1.00
chr6	111804640	111804840	ENST00000449449.6_1	0	+	200	200	0.00	1.00	0.49	0.50
chr20	37057873	37058073	ENST00000449469.5_1	0	-	200	200	0.00	0.06	0.00	0.00
chr1	101538313	101538513	ENST00000449473.2_1	0	+	200	200	0.00	0.92	0.04	0.00
chrX	127734346	127734546	ENST00000449485.1_1	0	-	200	200	0.00	1.00	0.33	0.05
chr7	154720114	154720314	ENST00000449486.1_1	0	+	200	200	0.00	0.17	0.03	0.03
chr7	26438121	26438321	ENST00000449537.1_1	0	+	200	200	0.00	1.00	0.25	0.01
chr6	30294028	30294228	ENST00000449544.5_1	0	-	200	200	0.00	1.00	0.16	0.00
chr2	39664466	39664666	ENST00000449569.5_1	0	+	200	200	0.00	1.00	0.08	0.00
chr1	113392311	113392511	ENST00000449572.2_1	0	-	200	200	0.00	0.06	0.00	0.00
chr7	20042445	20042645	ENST00000449573.5_1	0	-	200	200	0.22	1.00	0.98	1.00
chr13	50656027	50656227	ENST00000449579.1_1	0	-	200	200	0.00	1.00	0.83	1.00
chr20	7234728	7234928	ENST00000449581.1_1	0	-	200	200	0.00	0.94	0.02	0.00
chr1	173837027	173837227	ENST00000449589.5_1	0	-	200	200	0.00	1.00	0.14	0.00
chr6	114291187	114291387	ENST00000449620.6_1	0	+	200	200	0.00	1.00	0.18	0.00
chr7	124569852	124570052	ENST00000449642.5_1	0	+	200	200	0.00	1.00	0.12	0.00
chr10	6625519	6625719	ENST00000449648.1_1	0	+	200	200	0.00	1.00	0.41	0.14
chr2	66554394	66554594	ENST00000449673.1_1	0	+	200	200	0.00	1.00	0.87	1.00
chr2	64455459	64455659	ENST00000449678.5_1	0	+	200	200	0.00	1.00	0.32	0.01
chr1	163291425	163291625	ENST00000449680.5_1	0	-	200	200	0.00	1.00	0.03	0.00
chr22	23775615	23775815	ENST00000449711.1_1	0	+	200	200	0.00	0.54	0.14	0.08
chr21	45905354	45905554	ENST00000449713.1_1	0	+	200	200	0.00	0.14	0.01	0.01
chr2	150443752	150443952	ENST00000449714.1_1	0	+	200	200	0.00	0.08	0.00	0.00
chr22	27053475	27053675	ENST00000449717.1_1	0	+	200	200	0.00	1.00	0.69	1.00
chr7	1114076	1114276	ENST00000449721.1_1	0	+	200	200	0.00	0.28	0.01	0.00
chr10	72977692	72977892	ENST00000449737.5_1	0	-	200	200	0.00	1.00	0.19	0.00
chr21	16438344	16438544	ENST00000449746.1_1	0	+	200	200	0.00	1.00	0.39	0.07
chr10	114169148	114169348	ENST00000449782.6_1	0	-	200	200	0.00	1.00	0.33	0.01
chr2	54975441	54975641	ENST00000449838.1_1	0	-	200	200	0.00	0.97	0.08	0.00
chr10	79686592	79686792	ENST00000449852.1_1	0	+	200	200	0.00	1.00	0.14	0.00
chr2	139326465	139326665	ENST00000449869.1_1	0	+	200	200	0.00	1.00	0.84	1.00
chr10	91459328	91459528	ENST00000449882.2_1	0	-	200	200	0.00	0.98	0.08	0.00
chr1	8484477	8484677	ENST00000449895.5_1	0	+	200	200	0.00	1.00	0.31	0.01
chr3	4927353	4927553	ENST00000449914.5_1	0	-	200	200	0.00	0.03	0.00	0.00
chr21	30743447	30743647	ENST00000449923.1_1	0	-	200	200	0.00	1.00	0.41	0.18
chr6	68765144	68765344	ENST00000449928.1_1	0	+	200	200	0.00	0.87	0.03	0.00
chr7	8153556	8153756	ENST00000449931.1_1	0	+	200	200	0.00	1.00	0.61	1.00
chr22	48256321	48256521	ENST00000449941.1_1	0	+	200	200	0.00	0.27	0.04	0.01
chr1	53833721	53833921	ENST00000449958.1_1	0	-	200	200	0.00	0.18	0.01	0.00
chr9	93344832	93345032	ENST00000449990.1_1	0	-	200	200	0.00	0.08	0.02	0.02
chr7	44887970	44888170	ENST00000450016.1_1	0	+	200	200	0.00	1.00	0.07	0.00
chr2	179278603	179278803	ENST00000450044.1_1	0	+	200	200	0.00	0.06	0.00	0.00
chr2	46395028	46395228	ENST00000450080.1_1	0	-	200	200	0.00	0.82	0.02	0.00
chr10	35415492	35415692	ENST00000450106.1_1	0	-	200	200	0.00	0.89	0.04	0.00
chr9	114336373	114336573	ENST00000450154.1_1	0	+	200	200	0.00	0.75	0.07	0.00
chr1	112150840	112151040	ENST00000450155.5_1	0	-	200	0	NA	NA	NA	NA
chr1	40007389	40007589	ENST00000450157.5_1	0	-	200	200	0.00	1.00	0.66	1.00
chr1	155293862	155294062	ENST00000450199.1_1	0	-	200	200	0.00	0.55	0.01	0.00
chr6	2988101	2988301	ENST00000450238.5_1	0	+	200	200	0.00	0.50	0.02	0.00
chrX	45179604	45179804	ENST00000450246.1_1	0	+	200	200	0.00	0.98	0.15	0.00
chr9	139443151	139443351	ENST00000450304.1_1	0	+	200	200	0.00	0.97	0.03	0.00
chr6	19754135	19754335	ENST00000450310.1_2	0	-	200	200	0.00	1.00	0.45	0.17
chr10	119301707	119301907	ENST00000450314.6_1	0	-	200	200	0.00	1.00	0.66	0.98
chr7	65958443	65958643	ENST00000450353.2_1	0	-	200	200	0.00	0.34	0.05	0.01
chr9	101945556	101945756	ENST00000450399.1_1	0	+	200	200	0.00	0.09	0.00	0.00
chr2	131438702	131438902	ENST00000450440.1_1	0	+	200	200	0.00	1.00	0.21	0.01
chr2	173421068	173421268	ENST00000450443.1_1	0	-	200	200	0.00	1.00	0.13	0.00
chr9	16726707	16726907	ENST00000450445.1_1	0	+	200	200	0.00	1.00	0.80	1.00
chr7	1731986	1732186	ENST00000450458.1_1	0	-	200	200	0.00	0.46	0.02	0.00
chr1	53757710	53757910	ENST00000450469.1_1	0	-	200	200	0.00	0.06	0.00	0.00
chr20	52556583	52556783	ENST00000450473.1_1	0	+	200	200	0.00	1.00	0.08	0.00
chr7	120392592	120392792	ENST00000450480.1_1	0	-	200	200	0.00	0.03	0.00	0.00
